#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55185.33544044          5.50          0.50       352.617       -32.589       307.052        57.470
   55185.33570881          3.31          2.75       158.427        28.063       141.328       118.002
   55185.33725362          4.49          0.82        68.637        -8.288       231.692        81.733
   55185.34220684          3.41          0.99       259.007        51.213        43.192       141.203
   55185.34335563          3.15          1.71       328.696         1.277       333.836        91.331
   55185.34346380          3.57          0.33       198.390        25.856       104.190       115.796
   55185.34411248          5.62          0.91       144.409       -38.632       158.416        51.319
   55185.34601834          3.61          0.75       174.761        -0.945       128.728        88.993
   55185.34917579          4.94          0.75       113.714       -10.070       190.921        79.904
   55185.34965720          3.29          1.40       285.835        16.853        18.992       106.872
   55185.34983073          3.24          0.43        69.485        58.611       235.274       148.632
   55185.35182058          5.54          0.63       234.559       -33.817        70.997        56.151
   55185.35387863          3.87          0.70       242.386         0.356        63.947        90.329
   55185.36166022          3.38          2.10       170.474        27.087       138.657       117.023
   55185.36441895          3.76          0.87        29.533        10.891       280.590       100.946
