#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54815.07089730          4.91          1.12       289.590        -9.755       269.906        80.263
   54815.07297679          3.17          0.53         3.039         1.197       197.209        91.245
   54815.07707295          3.09          1.23       204.996        23.210       356.745       113.166
   54815.07769987          5.45          0.49       154.329       -19.502        47.630        70.455
   54815.08234028          5.82          0.81       202.346       -60.512         1.252        29.450
   54815.08468117          3.09          0.88       114.540        69.431        89.808       159.405
   54815.08474020          5.67          1.08       255.261       -42.666       309.199        47.325
   54815.09421263          3.45          0.84        27.264        25.218       180.636       115.261
   54815.09805777          4.02          0.77       207.122        42.876         2.209       132.832
   54815.09868719          5.16          0.40        20.431       -14.559       189.102        75.484
   54815.12117201          3.19          1.35       186.294        76.579        31.396       166.525
   54815.12149462          5.68          0.66       148.957       -48.182        68.828        41.778
   54815.12921049          5.18          0.76       185.051       -13.666        35.497        76.287
   54815.13563296          3.79          0.95       160.824        -4.305        62.043        85.648
   54815.13777244          5.20          0.62       353.423       -15.791       230.216        74.258
